client_id,path,sentence,age,gender,variant,locale,assigned_accent,annotated_accent,annotated_accent_agreement,assigned_gender,source_dataset,source_file,label,split
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_31788351.mp3,Per Cap d'Any en Pol irà al cinema.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_31788622.mp3,Dissabte na Cèlia i na Sara iran als Prats de Rei.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_32073264.mp3,Per Cap d'Any en Gerard i na Sol iran a la biblioteca.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_32137425.mp3,El vint-i-tres de maig na Bruna i na Clàudia aniran a Roquetes.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_32137536.mp3,Dijous en Genís i en Josep van a Palma.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_32137637.mp3,Dimarts en Cesc i na Gemma volen anar a Manresa.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_32238807.mp3,Dimecres na Queralt i na Neus aniran a la Pobla d'Arenós.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_32238866.mp3,Suposo que abans de dinar.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
1600be677fb16b347f8fed850d2705d9db9305e9f1b5b700fa29677a070ccf828f46f3571e23c035350805314495eed3c452de6cb01af9c8b4d4a85d9a095b37,common_voice_ca_32327108.mp3,Demà en Guifré irà al teatre.,twenties,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362164.mp3,"Generalment, en l'organisme dels éssers humans podem distingir dos tipus de glàndules.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362165.mp3,"Truca al sis, noranta-dos, quaranta-dos, dotze, noranta-quatre.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362166.mp3,He d'anar a Serra de Daró amb bicicleta demà passat a tres quarts de dotze.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362168.mp3,"La cultura japonesa és increïblement addictiva, els seus edificis tenen un aspecte sorprenent.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362169.mp3,"Un altre exemple és la Torre Maria, on viuria temporalment Antoni Rovira i Virgili.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362239.mp3,"Avui dia, passa gran part del seu temps a París, però viatja regularment a Grècia.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362240.mp3,Abasta des de la mitologia àrab preislàmica fins a l'actualitat.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362242.mp3,"Es considera la colònia japonesa més gran del món fora del Japó, i la ciutat.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
17e54c44c8256da2389d87bc7eba21dce143705a169780f79f3530adbd38e67791e6d9dc8bc9c0418f395d8ad232152d38edeae71988f446e48ef1726c7c92b5,common_voice_ca_31362243.mp3,"El seu nom prové de la ciutat de Wilkes-Barre, Pennsylvania.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33486091.mp3,La constitució espanyola també ha centrat el debat.,fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33486168.mp3,Però els protagonistes són ells.,fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33486332.mp3,Això són cent vint vots a favor i tan sols onze en contra.,fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33486557.mp3,El municipalisme ha d’establir les bases del futur que es vol construir.,fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33486601.mp3,Ha estat una victòria contundent.,fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33486635.mp3,"Finalment, hi ha una escletxa econòmica abismal.",fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33486651.mp3,"“Farem cas dels informes jurídics”, ha afegit.",fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33487220.mp3,"Ara fa, per tant, cinquanta anys.",fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33487254.mp3,També s’hi pot anar amb tren.,fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf,common_voice_ca_33487355.mp3,"I això, al final, ho resumeix tot.",fourties,male_masculine,,ca,balearic,balearic,100.0,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
54908bf9b0a81039a7530a65e4a5da939446f4de7c3e1cd6a6102517560ae4f54ea33044448ef24c7a7ff93c77e906cc19f68219a87a5fb8a13a3f70dee4cf3d,common_voice_ca_38573496.mp3,"Atenció, el cotxe el volen molt poc fet.",,,Balear,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,calibration
54908bf9b0a81039a7530a65e4a5da939446f4de7c3e1cd6a6102517560ae4f54ea33044448ef24c7a7ff93c77e906cc19f68219a87a5fb8a13a3f70dee4cf3d,common_voice_ca_38573499.mp3,Això pertany a l’Espanya fosca.,,,Balear,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,calibration
5a891c5033eae99febefb262ac3203c09bb740873f65f12c8f5145919a203ca71f1942b72f32e4d9702b18aa9f77b97f1e85d9795cb2342250aabd3e9004efcc,common_voice_ca_33436722.mp3,Que gairebé tot ho decidien els estats.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
5a891c5033eae99febefb262ac3203c09bb740873f65f12c8f5145919a203ca71f1942b72f32e4d9702b18aa9f77b97f1e85d9795cb2342250aabd3e9004efcc,common_voice_ca_33436723.mp3,Sobreviuran les sales de concerts?,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
5a891c5033eae99febefb262ac3203c09bb740873f65f12c8f5145919a203ca71f1942b72f32e4d9702b18aa9f77b97f1e85d9795cb2342250aabd3e9004efcc,common_voice_ca_33436724.mp3,Per això ha demanat als demòcrates que s’uneixin contra les injustícies.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
5a891c5033eae99febefb262ac3203c09bb740873f65f12c8f5145919a203ca71f1942b72f32e4d9702b18aa9f77b97f1e85d9795cb2342250aabd3e9004efcc,common_voice_ca_33436725.mp3,Ho ordena el govern?,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
5a891c5033eae99febefb262ac3203c09bb740873f65f12c8f5145919a203ca71f1942b72f32e4d9702b18aa9f77b97f1e85d9795cb2342250aabd3e9004efcc,common_voice_ca_33436726.mp3,La inflació continua enfilada a l’estat espanyol.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_34189843.mp3,Guarnien la saleta per a il·luminar-la artificialment,,,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_34226194.mp3,Creix a prats de muntanya i a vessants.,,,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_34405159.mp3,Una altra característica destacada de la moto era el seu carenat.,,,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_34405653.mp3,I em plau oimés saludar el públic reunit aquí.,thirties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_34405823.mp3,És una figura divina benevolent.,thirties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_35009185.mp3,Pere Arpa i Torremilans va ser un músic nascut a Cornellà del Terri.,thirties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_35009189.mp3,Es completa el conjunt amb dues altres edificacions exemptes.,thirties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_35009232.mp3,"Els crits preferits eren ""Unite"" i ""Say Ra"".",thirties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_35009233.mp3,"Els altres tres reclutes eren Don Peters, Dave Zancanaro i Kirk Dressendorfer.",thirties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a,common_voice_ca_35009248.mp3,"La meva filla es diu Sol: essa, o, ela.",thirties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30928657.mp3,el vint-i-tres de maig he d'anar a Roda de Ter amb autobús.,,,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30928808.mp3,Un plat de mongetes seques.,fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30928854.mp3,Aquest violinista toca millor que l'altre.,fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30968019.mp3,La nova formació va canviar ràpidament el nom per The Never.,fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30968021.mp3,Hauria d'anar a la platja de la Barceloneta número vuitanta-cinc.,fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30968065.mp3,"Alguns filòsofs han ""quinejat"" classes i d'altres han ""quinejat"" fins i tot objectes físics.",fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30968122.mp3,L'escalfor passa de l'aire a l'heli.,fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30968130.mp3,Ersi Arvisu era el vocalista.,fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30968131.mp3,"Històricament, hi ha hagut múltiples escoles regionals, tant primàries com secundàries.",fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
bc693d031f1841a938984a88528b45b8b1aa7a3cc607bebcbafed9af35919ec6da01f673d40156e5524dbfc69e34de70a923b2822ce0229de1871a09797aea0f,common_voice_ca_30968166.mp3,"Va sortir-li una corrent d'amor del cor, i el noi va començar a resar.",fourties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34563984.mp3,El grup propi és il·legal,teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34563985.mp3,L'últim article d'enigmística abans de les vacances d'estiu va de criptografia.,teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34564078.mp3,Durant el viatge seran jutjats per anar al cel o a l’infern.,teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34564080.mp3,Remulleu totes les plantes del jardí.,teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34564168.mp3,Existeixen considerables diferències quantitatives interindividuals entre els altres metabòlits.,teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34564238.mp3,"Lokeren, a Bèlgica, on va tenir molt d'èxit.",teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34564241.mp3,Els multituberculats també foren els primers mamífers que visqueren als arbres.,teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration
