client_id,path,sentence,age,gender,variant,locale,assigned_accent,annotated_accent,annotated_accent_agreement,assigned_gender,source_dataset,source_file,label,split
0e2d8e1f6f4f11aba765b279dfb5205ae0f491f46949fe52605f7cba308ae4b39e08cd79aab19565c12bb7e98c485d75186d7fb7d98273de0580fcbfc62fcb6b,common_voice_ca_33404406.mp3,Dos d’ells són cristians.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_dev.tsv,balearic,train
0e2d8e1f6f4f11aba765b279dfb5205ae0f491f46949fe52605f7cba308ae4b39e08cd79aab19565c12bb7e98c485d75186d7fb7d98273de0580fcbfc62fcb6b,common_voice_ca_33404407.mp3,Reivindiquem que som un poble amb una mateixa cultura i una mateixa llengua.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_dev.tsv,balearic,train
0e2d8e1f6f4f11aba765b279dfb5205ae0f491f46949fe52605f7cba308ae4b39e08cd79aab19565c12bb7e98c485d75186d7fb7d98273de0580fcbfc62fcb6b,common_voice_ca_33404408.mp3,"A partir d’aquesta premissa, la conseqüència del retard en la vaccinació sembla obvi.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_dev.tsv,balearic,train
0e2d8e1f6f4f11aba765b279dfb5205ae0f491f46949fe52605f7cba308ae4b39e08cd79aab19565c12bb7e98c485d75186d7fb7d98273de0580fcbfc62fcb6b,common_voice_ca_33404409.mp3,Un desafiament que el govern espanyol considera il·legal.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_dev.tsv,balearic,train
0e2d8e1f6f4f11aba765b279dfb5205ae0f491f46949fe52605f7cba308ae4b39e08cd79aab19565c12bb7e98c485d75186d7fb7d98273de0580fcbfc62fcb6b,common_voice_ca_33404410.mp3,"Segurament, la investigació no s’aturarà.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_dev.tsv,balearic,train
1592879ae0d508f1ee26e97fabeab3003bc42853ce58e399ae148be28c5b1a8c469b667412f494c68417a8de9a5c5df15d4247ada49079b6e494778dd0dc4098,common_voice_ca_36912807.mp3,El poble ha crescut ràpidament els últims anys.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1592879ae0d508f1ee26e97fabeab3003bc42853ce58e399ae148be28c5b1a8c469b667412f494c68417a8de9a5c5df15d4247ada49079b6e494778dd0dc4098,common_voice_ca_36912808.mp3,"Des d'aleshores, les fletxes són una àrea d'investigació activa.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1592879ae0d508f1ee26e97fabeab3003bc42853ce58e399ae148be28c5b1a8c469b667412f494c68417a8de9a5c5df15d4247ada49079b6e494778dd0dc4098,common_voice_ca_36912810.mp3,Serre va assenyalar quatre propietats importants.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1592879ae0d508f1ee26e97fabeab3003bc42853ce58e399ae148be28c5b1a8c469b667412f494c68417a8de9a5c5df15d4247ada49079b6e494778dd0dc4098,common_voice_ca_36912811.mp3,"Marca el sis, setanta-cinc, noranta-quatre, cinquanta-set, setanta-u.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
17b48f72b8c8939032f7d8f6578bd5a867a3bc0d3119100601044bfe206b10d31c403c3b741f0b16ad3da2d8d944bc09682a116d2aa92b97b0f42777f4737e8d,common_voice_ca_37822796.mp3,Onerosos com els automòbils de luxe.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
17b48f72b8c8939032f7d8f6578bd5a867a3bc0d3119100601044bfe206b10d31c403c3b741f0b16ad3da2d8d944bc09682a116d2aa92b97b0f42777f4737e8d,common_voice_ca_37822799.mp3,La Universitat del sud de Florida va guanyar les dues.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1a348af79cb2d8662cd955110736d61337f4ffbc4e6a43fbf6a3862eba06cc0730e3783261146cf54a9de4ecac6f0962ed62cdeba32336ceba290174550b2583,common_voice_ca_37757472.mp3,En planta baixa presenta dues obertures amb arcs escarsers amb un estucat a carreu lliscat.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1a348af79cb2d8662cd955110736d61337f4ffbc4e6a43fbf6a3862eba06cc0730e3783261146cf54a9de4ecac6f0962ed62cdeba32336ceba290174550b2583,common_voice_ca_37757474.mp3,Construïda amb lloses de pedra unides amb morter i afegits.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1a348af79cb2d8662cd955110736d61337f4ffbc4e6a43fbf6a3862eba06cc0730e3783261146cf54a9de4ecac6f0962ed62cdeba32336ceba290174550b2583,common_voice_ca_37757476.mp3,"La meva filla es diu Eva: e, ve baixa, a.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1a348af79cb2d8662cd955110736d61337f4ffbc4e6a43fbf6a3862eba06cc0730e3783261146cf54a9de4ecac6f0962ed62cdeba32336ceba290174550b2583,common_voice_ca_37757478.mp3,El nou d'octubre na Dolça vol anar a visitar mon oncle.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_test.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_31194619.mp3,"Mitjançant la seva influència, els revoltats van obtenir el suport de molts indecisos.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_31434659.mp3,Els nois estan jugant un partit de futbol al carrer del seu barri.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_31458099.mp3,Es produeixen noves formes de lluita paral·lelament als conflictes directament econòmics i polítics.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_31494598.mp3,Espanya al dia.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_31551571.mp3,Es troba a Sud-amèrica: conques dels rius Paranà i Uruguai.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_31721776.mp3,El seu pla de turisme alternatiu els ha durat quatre-cents metres.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_33392217.mp3,Ho fan després d’haver canviat el festiu amb el passat u d’octubre.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_35104858.mp3,"En pujar al tron el seu pare, li concedí el títol de Duc de Montblanc.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_36844040.mp3,Són importants en diversos àmbits físics.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459,common_voice_ca_36846645.mp3,"En un cert sentit, entròpic i desordenat d'una manera determinada.",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553314.mp3,Té lloc segles després que finalitzi la sèrie.,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553361.mp3,Potser podem esperar una mica abans de modificar els títols i el text a tot arreu?,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553436.mp3,Després es va traslladar a Queensland amb la seva mare.,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553472.mp3,Els individus següents són periodistes destacats de Montana.,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553484.mp3,L'episodi revela que és graduada en Arqueologia.,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553521.mp3,Tingui en compte que la majoria de les direccions enllacen amb les imatges dels edificis de Google Street View.,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553540.mp3,Walden Books és una llibreria de segona mà de tota la vida que es troba justament a Chalk Farm Road.,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553554.mp3,"Durant aquesta acció, li van ferir en una cuixa amb una pica.",twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_27553557.mp3,"Echomail era tan popular que, per a molts usuaris, Echomail ""era"" el FidoNet.",twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
254369b04c73f7e65b9a86e4bb61d42802f22ce5e2bcb5716c8e137dacc80843f6b69f5ac50d850a7198ddd9ea2ae3270081343481f143d798653d9c86dd00f7,common_voice_ca_36412893.mp3,Diumenge en Jordi i en Pau van a Capafonts.,twenties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
295b9d23f4ce88761422019614c38eca7ec403efa41aaadc32190522cc1d19e73c4fe27fbc020822634c317f4432c19a12f2fd598170df0d5cf993d0542a56f2,common_voice_ca_34354544.mp3,"Les obres que reben un major nombre de vots, reben el premi.",,,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
295b9d23f4ce88761422019614c38eca7ec403efa41aaadc32190522cc1d19e73c4fe27fbc020822634c317f4432c19a12f2fd598170df0d5cf993d0542a56f2,common_voice_ca_34354557.mp3,Un home amb texans es posa en la boca d'un cocodril.,,,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
295b9d23f4ce88761422019614c38eca7ec403efa41aaadc32190522cc1d19e73c4fe27fbc020822634c317f4432c19a12f2fd598170df0d5cf993d0542a56f2,common_voice_ca_34354752.mp3,"L'altra habitació era per als fills, avis i resta de la família.",fifties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
295b9d23f4ce88761422019614c38eca7ec403efa41aaadc32190522cc1d19e73c4fe27fbc020822634c317f4432c19a12f2fd598170df0d5cf993d0542a56f2,common_voice_ca_34355105.mp3,Dilluns na Nora va a Bellvís.,fifties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
295b9d23f4ce88761422019614c38eca7ec403efa41aaadc32190522cc1d19e73c4fe27fbc020822634c317f4432c19a12f2fd598170df0d5cf993d0542a56f2,common_voice_ca_34355404.mp3,Per Cap d'Any na Joana vol anar a la biblioteca.,fifties,male_masculine,,ca,balearic,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train
