client_id,path,sentence_id,sentence,sentence_domain,up_votes,down_votes,age,gender,accents,variant,locale,segment,label,source_dataset,source_file,archive_member
34e14c1e6f0b370854700b00ece3bf204c21e125ecff8aa555683a01c67b064657aee2187f2950943725d1eecb069a3a1ba1c77b3069e60df685f63c32444a02,common_voice_ca_21397003.mp3,5369996b606e32f87beea584d6f0afe412216c66ca7aad4c54d4e270e91840df,L'any següent s'afilià a la federació castellana.,,3,0,fourties,male_masculine,,Septentrional,ca,,northern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_21397003.mp3
056223cbc144f14287eedeed46891f64566aead7761b8b139043adcf199ddf85b3f5a7a9c27d3ec818fc2554832bb2c9b298d1b2df54d6ff1733251487295b82,common_voice_ca_37508096.mp3,7bad7d916069cea41e9070e3d7bf535ee264ee143416dab10dfa5e274d5a6a63,Per Sant Maties ja són llargs els dies.,,2,0,fifties,female_feminine,,Septentrional,ca,,northern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37508096.mp3
886c6c4cfecae45d73a2e96ce4b9c4337e820106834638cbb5be67de65f973ce7e09e29fdbecb5c175fc896c7db8b9605431d01b855a6a270b5413c0428f2efb,common_voice_ca_38060055.mp3,9686d0783e754c001675e0ba4f0d8cf7c5a0c1e1fcc11b54bb4f8d1fd89bc338,"Els seus avis, de religió jueva, provenien d'Ucraïna.",,2,0,,,nord-occidental,Nord-Occidental,ca,,northwestern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_38060055.mp3
075b4a3d089fb0d6efb5b7dfeefd953428f734eb2d4ea26b3be6b03a3a65f71fb98bf2f4852e0db226b0918223f1fc2d386268913ac27a4d761cb44b2e081560,common_voice_ca_37569439.mp3,f3a75d2c333a2431789b82582854adea8b31eb74e4173ff4a9d74863c1f490ca,"Molt camí no fa patir, com fa patir mal camí.",,2,0,,,,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37569439.mp3
0b0b21a3b262b02e67da22a511b969ce9466cc08cc53f10a2c1a349481ea1e60e206538c1e41ff690df1c247ea35ea6704aabe3ab67530f491fc430eab012e3a,common_voice_ca_21357329.mp3,4e5231a2132c2219a3355773818d35ea8cc5905ae18be10deecd227856b71400,També a la Mediterrània i la Mar Adriàtica.,,2,0,fifties,female_feminine,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_21357329.mp3
90c4220a38cf7d051de9f023c4e83e81f38bf56f5a86fa8ec4e13bb6afebaed8c4f0453136d12103ac78df260a7598dbbe27c0e750353ac27b24e168b38ab24d,common_voice_ca_37643527.mp3,79ead697e6d8bd94d580234507de4630083f55c565170da83ad15b0da59b0213,Qui té la llibertat coartada són els presos i exiliats.,,4,0,fourties,male_masculine,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37643527.mp3
f213253eb290eb8068851d9d5625cd99a2d9548d5584a70b59e70c7107221ef5177cdd291dbe623d0f1ec45b983f163ec3ab9ade0a3a43c1b309d437dd08068e,common_voice_ca_38491039.mp3,b3000b567858aa9c093e6a5d2899f1515693e6ef2f73017242145c6a53b72ca9,El cap del districte és la prefectura d'Alençon.,,2,0,,,nord-occidental,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_38491039.mp3
5ec60a4cfb19d7d4119f0efe0b1c13d2b8634e2e97ebf418b4fadf3159cf5c2e16f53bfa27cdca433dffe433714a82ee6f9bca8b5bcbdc1c8338da0268d1ffa0,common_voice_ca_37604018.mp3,5695b9e123716712aa9dfbf949cd171acb73116e01c6f0c48fc9e112679c7169,"En hivern, tot perd son govern.",,2,0,,,,Septentrional,ca,,northern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37604018.mp3
b5fc7461c0713292e1a706d6892acce90fd686ddc76af7048579d5721583007682b6916b141e62b566eaca33e0211774f221d1d7e56d7b8c81186a8cdd61309f,common_voice_ca_37567596.mp3,e85a22c7678e08e1f029d7617e0a7df962a17dacbafe55429e5c8b8b5dceae54,Vídeo de l'auca sobre Aureli Capmany.,,2,1,twenties,male_masculine,"De Binissalem, amb s'è i mallorquí",Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37567596.mp3
192605a422f9a6a7a7b42e427762c03269ed05251f0822cf81abd18291f6212098aabe6344a5003f2c9d413e717489fd6a47964060d6b9761839eff8c3dc4863,common_voice_ca_36008280.mp3,4e7ee2dd252cbeb3e3456bca9c765083716d80acf8abf6fe6831ab6e567da116,Durant les sessions del curs es gaudirà de música en viu.,,2,0,sixties,male_masculine,,Nord-Occidental,ca,,northwestern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_36008280.mp3
6bc377b7e95c94a750885fb3982cc69b4e98b35af5a224932eaba44c89dd9cc1a219024b20932dd28b92a27900a8e20a7469d132dde3bda9a1d71055c39aee27,common_voice_ca_30882807.mp3,a3a71e0a9599b68c1d491b125d3c71a15172385ae9d6394da3fa25c017b568bc,Cada noi va triar un pseudònim per firmar els seus articles.,,2,0,,,,Septentrional,ca,,northern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_30882807.mp3
c8bdd35efab331ce8fa9437c57b1768007db3cc093faf0da5f6a3e4b89cdc1690203dbe29207dd2b7fce62eda7a1746720cc01f757550657ad82eca1d714011f,common_voice_ca_28689896.mp3,5bd2d5b7c34560138147edc90c4ec1189db2e197af1fe8dc942eb8ae94a8ce2a,"MacKenzie, obert en un edifici de fusta d'una única sala a la zona de Saint Ann.",,2,0,twenties,male_masculine,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_28689896.mp3
88dfb9bcdb1b9d85f720b47d3dd6b774656c6a75e0a1f58bd81b81b4efc57c10526195125cfd028442c7deecc56960d480d6e4b5be492a45b76e5262eccbc910,common_voice_ca_31128210.mp3,efd54f2c141b194dadf8e4129ac15ea9f59141c06e0de5782fd8e369b596ee99,Destaquen les seves obres sobre Dret i Història.,,3,0,,,,Septentrional,ca,,northern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31128210.mp3
5562088adced9c13adbe151f58bdb1531f8098c563fb23dda280a34dd600eb096d253eeeafeb345a830c3c4ea8ceef90268fb84e978d13cba5a2e31c2be5c69d,common_voice_ca_38573601.mp3,b98db9b4c1ca37e73cfff1990f5c79115bf4847c6765f0123aa65be5045fcfad,Dies després fou promesa amb el duc de York.,,2,0,,,,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_38573601.mp3
b63c689e0edc5a7e8142717836bbb5f080ed397233f6d5ca5b4a0dbdb2f413370ce5cf1adb82c11d64781131945a6cd00c0ec95f8281cac28b140b9761452e01,common_voice_ca_30816040.mp3,8bb5114cd856a646097c2eb0522bffd8e0c7aa496fcb16309c85fe5a8ad018ce,"Més tard, també va ser rebutjat en el festeig.",,3,0,fifties,male_masculine,,Nord-Occidental,ca,,northwestern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_30816040.mp3
605a725b8477f13ae3609b9c9806223a494942e9b1f78aeab7ac4271501e631ff1545dd649b06c4d9480a05aa55cec567a3d507fde6d5696a2bf42829ee7c5ee,common_voice_ca_31854140.mp3,38029c88c12b6ddad8a4e1b2874ad029c063a40245a9475a27a77c1e92d92326,Ni tots els tautogrames són poètics ni tots són breus.,,2,0,,,,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31854140.mp3
9923f96b06f9a67a524b165f259c9f34fcf2158825b54061320645f87cd93f83f5e9d4cc15e771d7a8ef81d0045115d630d44729dab19d5df0d7f5932a9b1650,common_voice_ca_38357581.mp3,abdc118f4c3998a8fd6ad4256cd3f1a5fc1d45a4b97da0cf50173f9d63f2613c,Buscaven l'expulsió de colons o bé una compensació econòmica per part del govern.,,2,0,twenties,male_masculine,,Valencià septentrional,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_38357581.mp3
b1cdf65f915e2c32cf4649f2a8420e97034eaa6180c1626efb966b8f3f38d0c656f1a7cc2b571571520fe1b7c6c7e62510f203ac38b60bbc3bc5045d11fabbd1,common_voice_ca_30917236.mp3,b04f370d8b16458675d6e9d44c2040dd70c91bb1b65f610e6effdc99645a9bf7,Les convocatòries fraternals no apareixen al bolcat de pila.,,2,0,thirties,male_masculine,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_30917236.mp3
c9b4625fa09ab1cc53d33d633b6add20ed66055e8d6527cc8656e34dcad1c51aea99df4f9238773fa43c51cca03399f337e322b40d8a53e26d79649c8f263fcd,common_voice_ca_30798517.mp3,8633500459b61717e1618df2408cc76c9580a177571e273bfd12e0e7d23dde8e,Les antenes més grans tenen feixos principals i lòbuls laterals més estrets.,,2,0,thirties,male_masculine,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_30798517.mp3
49537af2506ea55124b5031787600dbbecae39722d53d65c1b195f4d96fcb4c5543a280afd0c1df53705c2765733d96de52b30c82aeccbedd8f60a115194b7ab,common_voice_ca_36979199.mp3,64dc123883af17749fb09d12828cbe1a81911801344201e2b5274d1f71f82a80,A quina hora passa el primer autobús per Puçol demà?,,2,0,fourties,female_feminine,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_36979199.mp3
6d5922e596b89322477f1438147a235938dbf99889101df427999031ccaccc17a33659f58c559c70aa3b690a0b315a2afd74d0f9d28511377fd153533f7ce0be,common_voice_ca_37737474.mp3,7e232c8a981018baf6c2d116a7074cf71a4e8410cf1359c066eb46c637d1a02a,El nou d'octubre na Laura anirà a Domenyo.,,2,0,,,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37737474.mp3
4c907ac8ef063bb681d6787d2ec0511a7ed131ccecb62396725944889d00d9553bd7964b399f51360bebec005cbae92f3037fa191641654e1f491bb98a559166,common_voice_ca_33447909.mp3,01578586e8c655d03f3cae92667cf3aeab6f96e983db7260864eb15df8e16dde,Hi explica que el seu objectiu era la minoria cristiana del Pakistan.,,2,0,,,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_33447909.mp3
18b25ce04b9c8b057c14ec884e3a1a4b9ecafceeccf3155ace6b616a18d4570b9be6a007b9927f49e86afd9623c19586776899a78f735de93cb769a858f5709c,common_voice_ca_20506834.mp3,2fbbb4541c0fed091b55ca38c59273db1ef73db220b6f6a3fb59c70346ff66d0,"El seu pare era psiquiatre infantil, especialitzat en retard mental, i dirigia un hospital estatal.",,3,0,thirties,female_feminine,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_20506834.mp3
acc7d8b4ac6aa3eb4374fa93b8039e9309d8a4276999a944a23a6fc93ef974b2852288f5a4c9e2736cc5b983916f93e974391a4223cdbd86717d707409e03a80,common_voice_ca_17528525.mp3,e2852ddeab5bfeecde84140ca6e1fd5ad78390e1ddeec037da658627bd6c2287,Són com unes torradetes de Santa Teresa vegetals.,,2,0,fourties,female_feminine,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_17528525.mp3
443366ca1e93db5bae959bfdb93e1afb1963520b8ea6105b2e897c236e5b2ee050a66738e01d46ca2adee31d5fb2ee81cae5b369e7ffb5a7e140791d2aa8c173,common_voice_ca_25472116.mp3,2286f0637950e478d497ba6a69eede128be663d7f07c9e988c554c9f5e37eee8,Silver Street es va afegir al mapa del metro al mateix temps.,,4,0,,,,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_25472116.mp3
66e0e2ef329431be22e19cd64b1d19be77403af059f8dea91f483992ebfe30a6321817685f9f0a44c6ed3f6b2058a2abe6eda80113c30eace492a0975e722332,common_voice_ca_31120152.mp3,ee5a00dc60a518eeb53df8ac91ef2a2bd0d5f5ce21847cc24af0e49157886095,Quan volia Johnson sortir del bloc?,,6,0,thirties,male_masculine,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31120152.mp3
9ab24d78f0c15c73109c588c2231856bda07c501d36ade65247c7edb7fe04f135b14107ceec6123fa222ad80ca4f7e20c5fd90bdb882b9114c2ca19c1f6b1f72,common_voice_ca_31164077.mp3,72ede47170175fd5bd47f432dec994fa4d5d1d51bcb5145c6f257d2bba97d17f,Adrià Guerrero Aguilar és un futbolista nascut a Blanes.,,3,0,fourties,male_masculine,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31164077.mp3
a8be29239309ec46a2d45aeae724bc7e86552a95837aa5364266a0b99a1413174b0b5fb4882078df8986562307e2451d3b150d49260fbf1b1d14f994a95ddb82,common_voice_ca_34987745.mp3,3e72acec75843e64d57e14d236bf00905d76110374be5ce31bf53d50b35c4519,No l'he vista mai abans.,,2,0,,,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_34987745.mp3
7c52495e7a861f3fa2d1b1e730acff92ad70827c1c43f57ae14db13c8c84a42b0379ee0c54a18500cac89137f07e1b3f78ca4d1afe92bdfadb71c1328bf3f91f,common_voice_ca_31388286.mp3,131811569c4a6560004afdf5ab5d6d4af589a6b44e7ac7085a8cdb02e3c96d3e,"Va estudiar a la universitat d'Ampleforth, Yorkshire.",,4,0,,,,Nord-Occidental,ca,,northwestern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31388286.mp3
237f961c861bea7ce402a9a38a855cac72af9924e653dcb7cd8cfad1ef6b7c09cad23f0d54f1c5694944496e66b0ebca4d7ebb8ee6abe0b6e08e377af122e34e,common_voice_ca_31506737.mp3,256b68aadc4fee982469b171928fa9cc6888d2a5d090cde4e5434011fbc5b96a,En general estava cobert de tinta i fang i només es rentava cada dos dijous.,,2,0,,,,Nord-Occidental,ca,,northwestern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31506737.mp3
05defde387b21105cd91803c9ef30f882788aad00e9ebdbe3718247bc1bce53259bdbf99873b104f56d7e3660d74982fd75dc06002d5e83c1ca901a548a5d033,common_voice_ca_19050996.mp3,732b4f1915646f3ebf41234e273283a9ecb2c82c5cc5260003e4ef4d8f788dae,Les persones que no superin la puntuació esmentada no continuaran en la convocatòria.,,3,0,thirties,male_masculine,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_19050996.mp3
179b966bc24ebe7594424d4c74a4145e89cc914b28f35bd759f8a892d2780eed4a149609d9b4ab9b5b9d776e44f7f819a3513a24a5b38600c1cb1b9b3b402784,common_voice_ca_37765273.mp3,7f6423110dcece068286f94c701f5e8d24f931bd3a0d239074d52378ed598df0,Necessito un bitllet de tren per anar a Viladrau dimecres.,,2,0,fourties,male_masculine,,Nord-Occidental,ca,,northwestern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37765273.mp3
de579dfbe41bf9280a13029d6db50f07ff8411c424642aacbe36f9564cd11aed4fcc091003284b4d3bc232f79ebad16a60afdef6b2e46b8c8daed7a7bd42c979,common_voice_ca_30878745.mp3,a20a9bb8255e1a437e16dc664c5b1954b3317a359f5e8937862799b613af7a8f,L'increment permetria als receptors crear grans treballs nous.,,3,0,,,,Septentrional,ca,,northern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_30878745.mp3
3dfec312f790c985434c214abdf9e2c44cb02530a7f55b1be99aae1a96b594b1f172794845f5697147e2ee03e0c11d6abe92331f976a86efeaee9772452bbf06,common_voice_ca_32150406.mp3,893c4d4a0c6dc9d401411d615eb96ff0308a5b1c287a5eaa2ac16b4fd63c15ce,Demà iran d'excursió.,,3,0,sixties,male_masculine,,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_32150406.mp3
4e66e6d7309797451ca6d6fdfec7412be95c4f61d767b08e5caab988725b3a84375da8338c1719196302445cea8e4a7d22c5ba4238b01422981d14da4678d53a,common_voice_ca_36879760.mp3,5fa2843f317352ba5266497dca508cf4b5e8b4f622626f95ac2ce62afc54d968,"El curs es reprengué, normalment, el mes d'octubre d'aquell any.",,2,0,,,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_36879760.mp3
46098bc705768ba56decc92e627fc907363d2e384241e8df3305944a2a5c707f72d4bf6c029e0352447e7f3a27ee52e1e767a8ed4d1769579e7eb82efb003bbe,common_voice_ca_31317896.mp3,067544cb4032dc36c5790f4668f3029b5f30f84daab4479e58c1239cb8039d97,Morí aquell mateix any.,,4,0,,,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31317896.mp3
d5b96fe8d2aa7880e586b7eab4782136dc15400fc2592e4b812f7b933b1fdf3799429f1a701aa1c5e7e9f80a24ec83fd124ece79a0c2fd9f0bda67e934379def,common_voice_ca_31754694.mp3,1393e25f8093fa827fb7c9e14e62935b9fe019d83417b7af4846d6230ec967bb,El vint-i-nou de febrer en Xavi i en Joan aniran a la biblioteca.,,8,0,,,valencià,,ca,,valencian,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_31754694.mp3
cc69090f1f4fe27135992102671f6d8a93793d68bdb2719f295f52385192845cab544b6ae27f74e4540e25cb3d3c06e200db332cb5332bb6a06fbc6d25a1fb45,common_voice_ca_37634646.mp3,78d458a42ae1454598fa1abb5173710661899fd1181383fe48dbca4608237b20,El molí queda en aquell punt.,,3,1,,,,Central,ca,,central,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37634646.mp3
4fc86c8b4067c3bc7081290a4339e2599b24a8d27c8dc634f622a70c4cd321b2074c9696c1a85217a9811c8e49bc3612a2d682eec12958e60eeeb347421d4b18,common_voice_ca_37903951.mp3,8ab3fae74dc1892d576ae1c17d31731acce0af1726814cc2894b72d6d5f599f2,Neix al peu del vessant de ponent del Serrat de l'Ascensió.,,2,0,,,mallorquí,,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_37903951.mp3
3cffdd09d97d220454e68d5faf35030ca19760186f7350d8cf475d6d225fb0c8003db6ce56e588ce7d7cd1a96bd46b19477be722475281b69dc8a67c4f1ec586,common_voice_ca_38100642.mp3,98e3371239175a54732ed122429387dea63695e686791b38fd010d7f44236e96,Els anys següents no va disputar gaires torneigs a causa de les lesions.,,2,0,,,balear,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_38100642.mp3
94e35257b313c65bf8a4be9eb63b11e988ebbc244ef1fdcbe1e2cd71d0af95ac8017134ae4a7c3b255d20d4a703fb4b2333508ecfba56a0b602e23dd2cb4fe7d,common_voice_ca_36875992.mp3,5f5c2b1e243888f0dba8e4a2fe854ed4b05666833b82964f3d882bfab225edb8,Van firmar amb Ruby Records.,,2,0,,,,Balear,ca,,balearic,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_36875992.mp3
9b9a1084659bfa62fb0542b3a8a18acf11698177a09eac7e1f89290cd23748d75aff0e5394f4f307709fb45f19074d83b92fd184ee4ad6c11d6487f82ce8d5cd,common_voice_ca_40559688.mp3,e8b392d7c2cbef0dbf85420c3d8fd53c913731b125273d389a76a60efed058fa,Carme Ayguavives i Elias és una pintor d’icones nascuda a Barcelona.,,4,0,,,central|septentrional,Septentrional,ca,,northern,common_voice_26_ca,train.tsv,cv-corpus-26.0-2026-06-12/ca/clips/common_voice_ca_40559688.mp3
