client_id,path,sentence,age,gender,variant,locale,assigned_accent,annotated_accent,annotated_accent_agreement,assigned_gender,source_dataset,source_file,label,split,cv_split,train_shard
bd073b8fdf60c2e84ec6391520c620d664720c48307530f097b50b90c7c0bf559525cbf5db0ec7cb331da6335b1c5ff0452ea21c7a8dfd7ec4e7395fdc1d6203,common_voice_ca_33394636.mp3,"I afegí: Perquè som dones, som aquí!",,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train,train,audio/ca/train/ca_train_0.tar
bd073b8fdf60c2e84ec6391520c620d664720c48307530f097b50b90c7c0bf559525cbf5db0ec7cb331da6335b1c5ff0452ea21c7a8dfd7ec4e7395fdc1d6203,common_voice_ca_33394638.mp3,Els passatgers van estar transbordats a un autobús per continuar el viatge.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train,train,audio/ca/train/ca_train_0.tar
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34564243.mp3,La roda de premsa es va produir ahir al matí.,teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration,train,audio/ca/train/ca_train_4.tar
c3c9f68000106b3f3dcc6c98ff508a39eb94dfe149df35de5753252bf9c9e0019e82e1f93475e003381921f1bf46a7d5f98c2dcb5fc559940808ce8905b6c015,common_voice_ca_34564402.mp3,"Des d'aquest punt es podien fer senyals als castells de Navès, Solsona, Pinós i Cardona.",teens,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration,train,audio/ca/train/ca_train_4.tar
cd6286f379b071fb084f15c02771115ad2a4a5a12e5d75f2c2d447722198e60667a5bae96b02d7bcbebce9e03e0b1fd07da5cbbc0adb564845d4b085e6fd6e01,common_voice_ca_35016748.mp3,diumenge he d'anar a la Febró amb autobús.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train,train,audio/ca/train/ca_train_0.tar
d08e7706cbe4edb76683063595a02112cb887764504270512404bb1e23b4711efe31c8245a50251dbf840041ec06292bb23260904aa7302cb3ff3ba7d06b5706,common_voice_ca_33974106.mp3,El deu d'agost en Joel anirà al cinema.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,calibration,train,audio/ca/train/ca_train_0.tar
e59ec9d6d0874dc4ccf7f8b6a840167e2b462b860c79cd541582a38112bbb3a04e9b123c280ce03a89a17be85d50889e61f6a3d22a9d2f6937b33b4db55173f4,common_voice_ca_24680761.mp3,Actualment la mateixa deu alimenta d'aigua el safareig de la font.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train,train,audio/ca/train/ca_train_0.tar
e69164ae3d9e1a36de26e1d95e9c8f58c9f982e692c6e611aa4c8f63b2cd115693828d754faf425ccabf80f8ed160ddffaf462fbb072478ac4d591e7c8d8b34c,common_voice_ca_37561143.mp3,A casa s'està molt bé.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train,train,audio/ca/train/ca_train_0.tar
ec935d4ce106e3a2ce92e5fce5931a51042673d523261d56e3ceb883011f91ac5457c8863a975d324a70dd13e84e5f798ccc0df8b80454abecbdc789c1a389a7,common_voice_ca_37629946.mp3,Aquest diumenge aniré a Cervià de les Garrigues,twenties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train,train,audio/ca/train/ca_train_5.tar
ec935d4ce106e3a2ce92e5fce5931a51042673d523261d56e3ceb883011f91ac5457c8863a975d324a70dd13e84e5f798ccc0df8b80454abecbdc789c1a389a7,common_voice_ca_37630033.mp3,Dema aniré a Castellar de n'Hug,twenties,female_feminine,,ca,balearic,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,train,train,audio/ca/train/ca_train_5.tar
ed80150892f4da0ad2f2752fd263b54e0e370ed99ed7dbf8674a1cba212587f28e58f7652b6f14a9feff0b9afa5604c67f6f1e59d11b17e1a8f898fa3f1ea7c1,common_voice_ca_37569677.mp3,Havaneres a la plaça de l'església.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,validation,train,audio/ca/train/ca_train_0.tar
ed80150892f4da0ad2f2752fd263b54e0e370ed99ed7dbf8674a1cba212587f28e58f7652b6f14a9feff0b9afa5604c67f6f1e59d11b17e1a8f898fa3f1ea7c1,common_voice_ca_37569678.mp3,Com va? Mitja guitarra.,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,validation,train,audio/ca/train/ca_train_0.tar
ed80150892f4da0ad2f2752fd263b54e0e370ed99ed7dbf8674a1cba212587f28e58f7652b6f14a9feff0b9afa5604c67f6f1e59d11b17e1a8f898fa3f1ea7c1,common_voice_ca_37569681.mp3,Dema aniré a Torrefeta i Florejacs,,,,ca,balearic,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,balearic,validation,train,audio/ca/train/ca_train_0.tar
00afc269d5b247d338e14f41b165b1a8bf7fa82d1d1eac662d469b95efb0849e76ce41c7c4bb6981d9bc9eded016287bb01d6d3908f8d3895d030a77b37da32c,common_voice_ca_31205965.mp3,"El meu número es el sis, cinquanta-set, dinou, cinquanta-nou, trenta-sis.",thirties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
00afc269d5b247d338e14f41b165b1a8bf7fa82d1d1eac662d469b95efb0849e76ce41c7c4bb6981d9bc9eded016287bb01d6d3908f8d3895d030a77b37da32c,common_voice_ca_31206005.mp3,"La capella del castell, dedicada a Sant Just, també va patir greus danys.",thirties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
00afc269d5b247d338e14f41b165b1a8bf7fa82d1d1eac662d469b95efb0849e76ce41c7c4bb6981d9bc9eded016287bb01d6d3908f8d3895d030a77b37da32c,common_voice_ca_31220348.mp3,Aquest torneig va retornar al circuit després de sis anys d'absència.,thirties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
201c1153bc3d57d8fc545fde8af2be93f55346296db9780814189b1f0e563ffedf348c8a48c85651ba6a9c6168267caacb1d371dfc5c83305c38a85f14cfc358,common_voice_ca_30750044.mp3,El primer factor té quatre dígits significatius i el segon té dos dígits significatius.,teens,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
201c1153bc3d57d8fc545fde8af2be93f55346296db9780814189b1f0e563ffedf348c8a48c85651ba6a9c6168267caacb1d371dfc5c83305c38a85f14cfc358,common_voice_ca_30750050.mp3,Un home i una dona amb vestimenta de colors fan un ball a la nit,teens,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
201c1153bc3d57d8fc545fde8af2be93f55346296db9780814189b1f0e563ffedf348c8a48c85651ba6a9c6168267caacb1d371dfc5c83305c38a85f14cfc358,common_voice_ca_30750104.mp3,"El seu rostre, la seva veu, els seus gestos ho revelaven amb tota claredat.",teens,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
201c1153bc3d57d8fc545fde8af2be93f55346296db9780814189b1f0e563ffedf348c8a48c85651ba6a9c6168267caacb1d371dfc5c83305c38a85f14cfc358,common_voice_ca_30750212.mp3,Molts problemes d'embaràs i naixement estan relacionats amb el desenvolupament de problemes de conducta.,teens,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
29155285d2cf7ef9a61d37c6eebcccf385e434cb8a7fdc17c154faafc072d527423a9cb59f5b9db1b23ce60c08feb728005901c4a1fe1b23bded7587247fb64c,common_voice_ca_34906538.mp3,"Després de la presentació, em comenta que l’han preocupat molt les dades.",seventies,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
29180585350e0877129796f57a8bd4db9a52c87d0e36b4126df4bd3d3b4e6e211b7152cf11c59e04864f42f53f229cbaa9bc3c5f1358a3d57aacab1d6adc00a5,common_voice_ca_19189414.mp3,Venim de Vilobí del Penedès.,fourties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_5.tar
29180585350e0877129796f57a8bd4db9a52c87d0e36b4126df4bd3d3b4e6e211b7152cf11c59e04864f42f53f229cbaa9bc3c5f1358a3d57aacab1d6adc00a5,common_voice_ca_19189541.mp3,El vi i la veritat tenen bona amistat.,fourties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_5.tar
29180585350e0877129796f57a8bd4db9a52c87d0e36b4126df4bd3d3b4e6e211b7152cf11c59e04864f42f53f229cbaa9bc3c5f1358a3d57aacab1d6adc00a5,common_voice_ca_19189588.mp3,L'estimava; però la riquesa li donava sobre ell una gran superioritat.,fourties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_5.tar
35c2b3bdc57f3b3aade08ee623844e69f0db7d5ab03af2f02f0901fa1b5043e8d170771a94ddc61d899e4d805980099f1da7c47883e48c9a5a8ce86a489a4bd2,common_voice_ca_32152536.mp3,Diumenge en Nico vol anar a la platja.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
35c2b3bdc57f3b3aade08ee623844e69f0db7d5ab03af2f02f0901fa1b5043e8d170771a94ddc61d899e4d805980099f1da7c47883e48c9a5a8ce86a489a4bd2,common_voice_ca_32152538.mp3,El vint-i-tres de maig na Lola i na Jana iran a la platja.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
3821934354269bfe9aaf36f028d07894ad9b9ca1cb5303ff6b05157f7fd588684f977a0465420886dd2672912e4f689bac9abc92e77c3b2e4358c8e93652b7d7,common_voice_ca_32865877.mp3,"En el seu llibre ""Outspoken Essays"" dedica un capítol sencer a aquest tema.",sixties,female_feminine,,ca,central,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_5.tar
425948ca7aebf09e6c5cb10bb340fd5b37cc6edcf7bbc087bc95aa391aed4a056e7c932b915719d1108fa98cc7ac2f6eefbbb5ba6a7a2b8dade71504bd876086,common_voice_ca_30956302.mp3,"També tenia un rol recurrent a la comèdia de situació ""Everybody Hates Chris"".",sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_5.tar
425948ca7aebf09e6c5cb10bb340fd5b37cc6edcf7bbc087bc95aa391aed4a056e7c932b915719d1108fa98cc7ac2f6eefbbb5ba6a7a2b8dade71504bd876086,common_voice_ca_31133735.mp3,Sé una manera en què ho pots fer.,sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_5.tar
45aae21ab6f0f2e966b7bffa19e83d4c42c7ab6ed79e08ecf644a71ffa86a81b45046e71a964cadeed75da8e4e576a7c42e350f3cbb43eba94f6a966e2603477,common_voice_ca_37427953.mp3,Combregar al malalt.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,calibration,train,audio/ca/train/ca_train_0.tar
5b7be4d8ea722d2beaa45038f441f8cfc09473234e4d75de4b926949a94d77ff71f31d5cd85ad57bcf81e60879c54f4d304c3d4cf451a73c23c3ba95dc8d13ca,common_voice_ca_30804318.mp3,El vaixell va romandre en el teatre fins el maig.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
695252d671daf383596d9db635d67c7375ae56a846f6ee4da73eecb45c726477de2125e3eb0ac4f385957cf4e222136d2d8d5f70aedcf3529be11c9c2ef5420e,common_voice_ca_30829584.mp3,El cavaller i la majoria dels consellers laboristes van protestar negant-se a proposar pressupostos.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
695252d671daf383596d9db635d67c7375ae56a846f6ee4da73eecb45c726477de2125e3eb0ac4f385957cf4e222136d2d8d5f70aedcf3529be11c9c2ef5420e,common_voice_ca_30829586.mp3,Un grup de professionals mèdics realitzen una operació quirúrgica.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
729ac774d26f520f8c985eaa2f4a4d610e7064dbbb4b6504c5304b1f1f6b94b21b19a0302e12f7a9bddc32765b82787bfab279fc90772394441780b6f689e2b9,common_voice_ca_31959723.mp3,El deu d'agost na Clara i na Jana aniran a la Vila Joiosa.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
742a14b0b7127eb56d7ecddc8612e7116a0c81513e804141ae9d385e8c5370b398dfd97d1834a5f5af7b318101b0e4241fe350d016644f6609e8172108179be7,common_voice_ca_31285640.mp3,Combina la carretera amb la pista on ha obtingut algunes victòries.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
742a14b0b7127eb56d7ecddc8612e7116a0c81513e804141ae9d385e8c5370b398dfd97d1834a5f5af7b318101b0e4241fe350d016644f6609e8172108179be7,common_voice_ca_31285683.mp3,És divorciada i té una filla.,,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
7f1195d008f6d8cd8c036f1aaf607ae4bd0106a187a5ae712342c059ab6a97caa1c05ad7667f90aaf99620933c2d7689860c0adb8b7d7b8a67b57a5fe152c20d,common_voice_ca_17536856.mp3,"Per l'octubre, del foc, ni gaire lluny ni gaire a prop.",fourties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
7f1195d008f6d8cd8c036f1aaf607ae4bd0106a187a5ae712342c059ab6a97caa1c05ad7667f90aaf99620933c2d7689860c0adb8b7d7b8a67b57a5fe152c20d,common_voice_ca_17536878.mp3,Una altra cosa és l'ús de les llengües.,fourties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
